Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S76496044,Ring-billed Gull,Larus delawarensis,6263,1,CA-ON,Ottawa,L12507449,"375 Queen Elizabeth Drwy, Ottawa CA-ON 45.40442, -75.68104",45.404422,-75.681045,2020-11-21,12:30 PM,eBird - Casual Observation,,0,,,1,,,,
S76556256,Canada Goose,Branta canadensis,297,2,CA-ON,Ottawa,L12780152,"Mer Bleue, Ottawa CA-ON 45.39448, -75.51288",45.394481,-75.512879,2020-11-22,10:07 AM,eBird - Traveling Count,101,1,4.967,,2,,,,
S76556256,Downy Woodpecker,Dryobates pubescens,10805,3,CA-ON,Ottawa,L12780152,"Mer Bleue, Ottawa CA-ON 45.39448, -75.51288",45.394481,-75.512879,2020-11-22,10:07 AM,eBird - Traveling Count,101,1,4.967,,2,,,,
S76556256,Hairy Woodpecker,Dryobates villosus,10831,1,CA-ON,Ottawa,L12780152,"Mer Bleue, Ottawa CA-ON 45.39448, -75.51288",45.394481,-75.512879,2020-11-22,10:07 AM,eBird - Traveling Count,101,1,4.967,,2,,,,
S76556256,Blue Jay,Cyanocitta cristata,20373,2,CA-ON,Ottawa,L12780152,"Mer Bleue, Ottawa CA-ON 45.39448, -75.51288",45.394481,-75.512879,2020-11-22,10:07 AM,eBird - Traveling Count,101,1,4.967,,2,,,,
S76556256,American Crow,Corvus brachyrhynchos,20638,1,CA-ON,Ottawa,L12780152,"Mer Bleue, Ottawa CA-ON 45.39448, -75.51288",45.394481,-75.512879,2020-11-22,10:07 AM,eBird - Traveling Count,101,1,4.967,,2,,,,
S76556256,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Ottawa,L12780152,"Mer Bleue, Ottawa CA-ON 45.39448, -75.51288",45.394481,-75.512879,2020-11-22,10:07 AM,eBird - Traveling Count,101,1,4.967,,2,,,,
S76556256,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-ON,Ottawa,L12780152,"Mer Bleue, Ottawa CA-ON 45.39448, -75.51288",45.394481,-75.512879,2020-11-22,10:07 AM,eBird - Traveling Count,101,1,4.967,,2,,,,
S76556256,Evening Grosbeak,Coccothraustes vespertinus,30864,1,CA-ON,Ottawa,L12780152,"Mer Bleue, Ottawa CA-ON 45.39448, -75.51288",45.394481,-75.512879,2020-11-22,10:07 AM,eBird - Traveling Count,101,1,4.967,,2,,,,
S76556256,American Tree Sparrow,Spizelloides arborea,31839,10,CA-ON,Ottawa,L12780152,"Mer Bleue, Ottawa CA-ON 45.39448, -75.51288",45.394481,-75.512879,2020-11-22,10:07 AM,eBird - Traveling Count,101,1,4.967,,2,,,,
S76556256,Red-winged Blackbird,Agelaius phoeniceus,32501,1,CA-ON,Ottawa,L12780152,"Mer Bleue, Ottawa CA-ON 45.39448, -75.51288",45.394481,-75.512879,2020-11-22,10:07 AM,eBird - Traveling Count,101,1,4.967,,2,,,,
S76805357,Mallard,Anas platyrhynchos,471,X,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:16 PM,eBird - Stationary Count,4,1,,,2,,,,
S76869805,Mallard,Anas platyrhynchos,471,4,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:21 PM,eBird - Traveling Count,55,1,2.96,,1,,,,
S76805357,Common Goldeneye,Bucephala clangula,642,3,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:16 PM,eBird - Stationary Count,4,1,,,2,,,,
S76869805,Common Goldeneye,Bucephala clangula,642,21,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:21 PM,eBird - Traveling Count,55,1,2.96,,1,,,,
S76805357,Hooded Merganser,Lophodytes cucullatus,651,3,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:16 PM,eBird - Stationary Count,4,1,,,2,,,,
S76805357,Ring-billed Gull,Larus delawarensis,6263,X,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:16 PM,eBird - Stationary Count,4,1,,,2,,,,
S76869805,Ring-billed Gull,Larus delawarensis,6263,4,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:21 PM,eBird - Traveling Count,55,1,2.96,,1,,,,
S76805357,Downy Woodpecker,Dryobates pubescens,10805,1,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:16 PM,eBird - Stationary Count,4,1,,,2,,,,
S76869805,American Crow,Corvus brachyrhynchos,20638,3,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:21 PM,eBird - Traveling Count,55,1,2.96,,1,,,,
S76869805,Black-capped Chickadee,Poecile atricapillus,21132,2,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:21 PM,eBird - Traveling Count,55,1,2.96,,1,,,,
S76805357,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-ON,Ottawa,L1827821,Ottawa--Strathcona Park,45.4258847,-75.6706332,2020-11-28,1:16 PM,eBird - Stationary Count,4,1,,,2,,,,
S77075115,Common Merganser,Mergus merganser,658,1,CA-ON,Ottawa,L10790281,Ottawa--TD Place/Landsdowne Park,45.3991291,-75.682265,2020-12-04,12:10 PM,eBird - Casual Observation,,0,,,1,,,,
S77689135,Blue Jay,Cyanocitta cristata,20373,1,CA-ON,Ottawa,L3219731,Ottawa--Pine Grove Forestry Trail,45.3572117,-75.5934048,2020-12-19,2:05 PM,eBird - Traveling Count,71,1,4.738,,1,,,,
S77689135,American Crow,Corvus brachyrhynchos,20638,1,CA-ON,Ottawa,L3219731,Ottawa--Pine Grove Forestry Trail,45.3572117,-75.5934048,2020-12-19,2:05 PM,eBird - Traveling Count,71,1,4.738,,1,,,,
S77689135,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Ottawa,L3219731,Ottawa--Pine Grove Forestry Trail,45.3572117,-75.5934048,2020-12-19,2:05 PM,eBird - Traveling Count,71,1,4.738,,1,,,,
S77689135,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-ON,Ottawa,L3219731,Ottawa--Pine Grove Forestry Trail,45.3572117,-75.5934048,2020-12-19,2:05 PM,eBird - Traveling Count,71,1,4.738,,1,,,,
S78085102,House Finch,Haemorhous mexicanus,31084,2,CA-ON,York,L9267991,Rouge National Urban Park--Agricultural Farmland Trail,43.9442039,-79.237623,2020-12-23,3:00 PM,eBird - Casual Observation,,0,,,1,,,,
S78006811,Canada Goose,Branta canadensis,297,X,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,Mallard,Anas platyrhynchos,471,X,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,Downy Woodpecker,Dryobates pubescens,10805,3,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,Peregrine Falcon,Falco peregrinus,11487,1,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,Blue Jay,Cyanocitta cristata,20373,2,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,American Crow,Corvus brachyrhynchos,20638,1,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,White-breasted Nuthatch,Sitta carolinensis,25873,4,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,American Tree Sparrow,Spizelloides arborea,31839,6,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,White-throated Sparrow,Zonotrichia albicollis,31943,4,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78006811,Northern Cardinal,Cardinalis cardinalis,33194,11,CA-ON,Durham,L13038220,"Lynde Shores Conservation Area, Whitby CA-ON 43.85490, -78.96685",43.854902,-78.966852,2020-12-26,11:07 AM,eBird - Traveling Count,104,1,2.844,,2,,,,
S78084984,Mourning Dove,Zenaida macroura,2339,8,CA-ON,York,L9062492,Stouffville CA,43.978391,-79.250437,2020-12-27,4:04 PM,eBird - Casual Observation,,0,,,1,,,Backyard feeder,
S78084984,Dark-eyed Junco,Junco hyemalis,31867,9,CA-ON,York,L9062492,Stouffville CA,43.978391,-79.250437,2020-12-27,4:04 PM,eBird - Casual Observation,,0,,,1,,,Backyard feeder,
S78586957,Downy Woodpecker,Dryobates pubescens,10805,1,CA-ON,Ottawa,L679372,Ottawa--Stony Swamp (Jack Pine Trail),45.2927996,-75.8153629,2021-01-03,12:52 PM,eBird - Traveling Count,49,1,2.297,,2,,,,
S78586957,Blue Jay,Cyanocitta cristata,20373,3,CA-ON,Ottawa,L679372,Ottawa--Stony Swamp (Jack Pine Trail),45.2927996,-75.8153629,2021-01-03,12:52 PM,eBird - Traveling Count,49,1,2.297,,2,,,,
S78586957,American Crow,Corvus brachyrhynchos,20638,1,CA-ON,Ottawa,L679372,Ottawa--Stony Swamp (Jack Pine Trail),45.2927996,-75.8153629,2021-01-03,12:52 PM,eBird - Traveling Count,49,1,2.297,,2,,,,
S78586957,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Ottawa,L679372,Ottawa--Stony Swamp (Jack Pine Trail),45.2927996,-75.8153629,2021-01-03,12:52 PM,eBird - Traveling Count,49,1,2.297,,2,,,,
S78586957,Red-breasted Nuthatch,Sitta canadensis,25870,2,CA-ON,Ottawa,L679372,Ottawa--Stony Swamp (Jack Pine Trail),45.2927996,-75.8153629,2021-01-03,12:52 PM,eBird - Traveling Count,49,1,2.297,,2,,,,
S78586957,American Tree Sparrow,Spizelloides arborea,31839,4,CA-ON,Ottawa,L679372,Ottawa--Stony Swamp (Jack Pine Trail),45.2927996,-75.8153629,2021-01-03,12:52 PM,eBird - Traveling Count,49,1,2.297,,2,,,,
S78586957,Dark-eyed Junco,Junco hyemalis,31867,1,CA-ON,Ottawa,L679372,Ottawa--Stony Swamp (Jack Pine Trail),45.2927996,-75.8153629,2021-01-03,12:52 PM,eBird - Traveling Count,49,1,2.297,,2,,,,
S78586957,Northern Cardinal,Cardinalis cardinalis,33194,3,CA-ON,Ottawa,L679372,Ottawa--Stony Swamp (Jack Pine Trail),45.2927996,-75.8153629,2021-01-03,12:52 PM,eBird - Traveling Count,49,1,2.297,,2,,,,
S78935848,Mallard,Anas platyrhynchos,471,X,CA-ON,Ottawa,L1924584,Ottawa--Billings Bridge,45.3892075,-75.6778702,2021-01-09,12:04 PM,eBird - Traveling Count,26,1,2.034,,1,,,,
S78937614,Mallard,Anas platyrhynchos,471,2,CA-ON,Ottawa,L261757,Ottawa--National Wildlife Research Centre environs,45.3838974,-75.6898547,2021-01-09,12:30 PM,eBird - Traveling Count,20,1,1.166,,1,,,,
S78933421,Common Goldeneye,Bucephala clangula,642,10,CA-ON,Ottawa,L1126342,Ottawa--Hurdman Wood,45.4098395,-75.6703949,2021-01-09,11:34 AM,eBird - Traveling Count,29,1,2.102,,1,,,,
S78937614,Common Goldeneye,Bucephala clangula,642,6,CA-ON,Ottawa,L261757,Ottawa--National Wildlife Research Centre environs,45.3838974,-75.6898547,2021-01-09,12:30 PM,eBird - Traveling Count,20,1,1.166,,1,,,,
S78938395,Common Goldeneye,Bucephala clangula,642,5,CA-ON,Ottawa,L13214439,"Vincent Massey Park, Ottawa CA-ON 45.38060, -75.69638",45.380595,-75.696375,2021-01-09,12:51 PM,eBird - Traveling Count,8,1,0.688,,1,,,,
S78935848,Common Merganser,Mergus merganser,658,2,CA-ON,Ottawa,L1924584,Ottawa--Billings Bridge,45.3892075,-75.6778702,2021-01-09,12:04 PM,eBird - Traveling Count,26,1,2.034,,1,,,,
S78942849,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Ottawa,L772477,Ottawa--Fletcher Wildlife Garden,45.3856416,-75.7021952,2021-01-09,1:18 PM,eBird - Traveling Count,31,1,1.504,,1,,,,
S78937614,Red-tailed Hawk,Buteo jamaicensis,8011,2,CA-ON,Ottawa,L261757,Ottawa--National Wildlife Research Centre environs,45.3838974,-75.6898547,2021-01-09,12:30 PM,eBird - Traveling Count,20,1,1.166,,1,,,,
S78935848,American Crow,Corvus brachyrhynchos,20638,9,CA-ON,Ottawa,L1924584,Ottawa--Billings Bridge,45.3892075,-75.6778702,2021-01-09,12:04 PM,eBird - Traveling Count,26,1,2.034,,1,,,,
S78942849,American Crow,Corvus brachyrhynchos,20638,3,CA-ON,Ottawa,L772477,Ottawa--Fletcher Wildlife Garden,45.3856416,-75.7021952,2021-01-09,1:18 PM,eBird - Traveling Count,31,1,1.504,,1,,,,
S78937614,American Crow,Corvus brachyrhynchos,20638,3,CA-ON,Ottawa,L261757,Ottawa--National Wildlife Research Centre environs,45.3838974,-75.6898547,2021-01-09,12:30 PM,eBird - Traveling Count,20,1,1.166,,1,,,,
S78938395,American Crow,Corvus brachyrhynchos,20638,4,CA-ON,Ottawa,L13214439,"Vincent Massey Park, Ottawa CA-ON 45.38060, -75.69638",45.380595,-75.696375,2021-01-09,12:51 PM,eBird - Traveling Count,8,1,0.688,,1,,,,
S78935848,Black-capped Chickadee,Poecile atricapillus,21132,3,CA-ON,Ottawa,L1924584,Ottawa--Billings Bridge,45.3892075,-75.6778702,2021-01-09,12:04 PM,eBird - Traveling Count,26,1,2.034,,1,,,,
S78942849,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Ottawa,L772477,Ottawa--Fletcher Wildlife Garden,45.3856416,-75.7021952,2021-01-09,1:18 PM,eBird - Traveling Count,31,1,1.504,,1,,,,
S78933421,Black-capped Chickadee,Poecile atricapillus,21132,9,CA-ON,Ottawa,L1126342,Ottawa--Hurdman Wood,45.4098395,-75.6703949,2021-01-09,11:34 AM,eBird - Traveling Count,29,1,2.102,,1,,,,
S78937614,Black-capped Chickadee,Poecile atricapillus,21132,1,CA-ON,Ottawa,L261757,Ottawa--National Wildlife Research Centre environs,45.3838974,-75.6898547,2021-01-09,12:30 PM,eBird - Traveling Count,20,1,1.166,,1,,,,
S78938395,Black-capped Chickadee,Poecile atricapillus,21132,4,CA-ON,Ottawa,L13214439,"Vincent Massey Park, Ottawa CA-ON 45.38060, -75.69638",45.380595,-75.696375,2021-01-09,12:51 PM,eBird - Traveling Count,8,1,0.688,,1,,,,
S78942849,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-ON,Ottawa,L772477,Ottawa--Fletcher Wildlife Garden,45.3856416,-75.7021952,2021-01-09,1:18 PM,eBird - Traveling Count,31,1,1.504,,1,,,,
S78933421,White-breasted Nuthatch,Sitta carolinensis,25873,1,CA-ON,Ottawa,L1126342,Ottawa--Hurdman Wood,45.4098395,-75.6703949,2021-01-09,11:34 AM,eBird - Traveling Count,29,1,2.102,,1,,,,
S78933421,American Robin,Turdus migratorius,27462,16,CA-ON,Ottawa,L1126342,Ottawa--Hurdman Wood,45.4098395,-75.6703949,2021-01-09,11:34 AM,eBird - Traveling Count,29,1,2.102,,1,,,,
S78942849,Dark-eyed Junco,Junco hyemalis,31867,3,CA-ON,Ottawa,L772477,Ottawa--Fletcher Wildlife Garden,45.3856416,-75.7021952,2021-01-09,1:18 PM,eBird - Traveling Count,31,1,1.504,,1,,,,
S78942849,Northern Cardinal,Cardinalis cardinalis,33194,5,CA-ON,Ottawa,L772477,Ottawa--Fletcher Wildlife Garden,45.3856416,-75.7021952,2021-01-09,1:18 PM,eBird - Traveling Count,31,1,1.504,,1,,,,
S79020488,Blue Jay,Cyanocitta cristata,20373,3,CA-ON,Ottawa,L3064495,Ottawa--Greenbelt Trail 10,45.3551761,-75.8607566,2021-01-10,12:17 PM,eBird - Traveling Count,94,1,4.685,,2,,,,
S79020488,American Crow,Corvus brachyrhynchos,20638,3,CA-ON,Ottawa,L3064495,Ottawa--Greenbelt Trail 10,45.3551761,-75.8607566,2021-01-10,12:17 PM,eBird - Traveling Count,94,1,4.685,,2,,,,
S79020488,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Ottawa,L3064495,Ottawa--Greenbelt Trail 10,45.3551761,-75.8607566,2021-01-10,12:17 PM,eBird - Traveling Count,94,1,4.685,,2,,,,
S79020488,White-breasted Nuthatch,Sitta carolinensis,25873,4,CA-ON,Ottawa,L3064495,Ottawa--Greenbelt Trail 10,45.3551761,-75.8607566,2021-01-10,12:17 PM,eBird - Traveling Count,94,1,4.685,,2,,,,
S79020488,Brown Creeper,Certhia americana,25958,1,CA-ON,Ottawa,L3064495,Ottawa--Greenbelt Trail 10,45.3551761,-75.8607566,2021-01-10,12:17 PM,eBird - Traveling Count,94,1,4.685,,2,,,,
S79020488,Bohemian Waxwing,Bombycilla garrulus,28726,26,CA-ON,Ottawa,L3064495,Ottawa--Greenbelt Trail 10,45.3551761,-75.8607566,2021-01-10,12:17 PM,eBird - Traveling Count,94,1,4.685,,2,,,,
S79020488,Northern Cardinal,Cardinalis cardinalis,33194,2,CA-ON,Ottawa,L3064495,Ottawa--Greenbelt Trail 10,45.3551761,-75.8607566,2021-01-10,12:17 PM,eBird - Traveling Count,94,1,4.685,,2,,,,
S79341767,Red-bellied Woodpecker,Melanerpes carolinus,10620,2,CA-ON,Ottawa,L351705,Ottawa--Shirley's Bay,45.36469,-75.88305,2021-01-16,2:15 PM,eBird - Traveling Count,20,1,0.998,,2,,"Flying in trees by boat launch, unmistakable",,
S79341767,Hairy Woodpecker,Dryobates villosus,10831,1,CA-ON,Ottawa,L351705,Ottawa--Shirley's Bay,45.36469,-75.88305,2021-01-16,2:15 PM,eBird - Traveling Count,20,1,0.998,,2,,,,
S79341767,American Crow,Corvus brachyrhynchos,20638,3,CA-ON,Ottawa,L351705,Ottawa--Shirley's Bay,45.36469,-75.88305,2021-01-16,2:15 PM,eBird - Traveling Count,20,1,0.998,,2,,,,
S79341767,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Ottawa,L351705,Ottawa--Shirley's Bay,45.36469,-75.88305,2021-01-16,2:15 PM,eBird - Traveling Count,20,1,0.998,,2,,,,
S79341767,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-ON,Ottawa,L351705,Ottawa--Shirley's Bay,45.36469,-75.88305,2021-01-16,2:15 PM,eBird - Traveling Count,20,1,0.998,,2,,,,
S79341767,Common Redpoll,Acanthis flammea,31254,1,CA-ON,Ottawa,L351705,Ottawa--Shirley's Bay,45.36469,-75.88305,2021-01-16,2:15 PM,eBird - Traveling Count,20,1,0.998,,2,,,,
S79341767,American Tree Sparrow,Spizelloides arborea,31839,X,CA-ON,Ottawa,L351705,Ottawa--Shirley's Bay,45.36469,-75.88305,2021-01-16,2:15 PM,eBird - Traveling Count,20,1,0.998,,2,,,,
S79341767,Northern Cardinal,Cardinalis cardinalis,33194,3,CA-ON,Ottawa,L351705,Ottawa--Shirley's Bay,45.36469,-75.88305,2021-01-16,2:15 PM,eBird - Traveling Count,20,1,0.998,,2,,,,
S79431776,Canada Goose,Branta canadensis,297,1,CA-ON,Ottawa,L1924584,Ottawa--Billings Bridge,45.3892075,-75.6778702,2021-01-17,1:50 PM,eBird - Traveling Count,20,1,0.347,,2,,,,
S79431776,Wood Duck,Aix sponsa,397,2,CA-ON,Ottawa,L1924584,Ottawa--Billings Bridge,45.3892075,-75.6778702,2021-01-17,1:50 PM,eBird - Traveling Count,20,1,0.347,,2,,,,
S79431776,Mallard,Anas platyrhynchos,471,X,CA-ON,Ottawa,L1924584,Ottawa--Billings Bridge,45.3892075,-75.6778702,2021-01-17,1:50 PM,eBird - Traveling Count,20,1,0.347,,2,,,,
S79431776,American Black Duck,Anas rubripes,493,9,CA-ON,Ottawa,L1924584,Ottawa--Billings Bridge,45.3892075,-75.6778702,2021-01-17,1:50 PM,eBird - Traveling Count,20,1,0.347,,2,,,,
S79426210,Common Goldeneye,Bucephala clangula,642,14,CA-ON,Ottawa,L1923026,Ottawa--Hurdman Bridge,45.4163528,-75.6628445,2021-01-17,1:07 PM,eBird - Casual Observation,,0,,,2,,,,
S79427873,Common Goldeneye,Bucephala clangula,642,4,CA-ON,Ottawa,L1126342,Ottawa--Hurdman Wood,45.4098395,-75.6703949,2021-01-17,1:27 PM,eBird - Casual Observation,,0,,,1,,,,
S79431776,Hooded Merganser,Lophodytes cucullatus,651,1,CA-ON,Ottawa,L1924584,Ottawa--Billings Bridge,45.3892075,-75.6778702,2021-01-17,1:50 PM,eBird - Traveling Count,20,1,0.347,,2,,Feeding with mallard flock,,
S79427873,Common Merganser,Mergus merganser,658,1,CA-ON,Ottawa,L1126342,Ottawa--Hurdman Wood,45.4098395,-75.6703949,2021-01-17,1:27 PM,eBird - Casual Observation,,0,,,1,,,,
S79426210,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,5,CA-ON,Ottawa,L1923026,Ottawa--Hurdman Bridge,45.4163528,-75.6628445,2021-01-17,1:07 PM,eBird - Casual Observation,,0,,,2,,,,
S79427873,Downy Woodpecker,Dryobates pubescens,10805,2,CA-ON,Ottawa,L1126342,Ottawa--Hurdman Wood,45.4098395,-75.6703949,2021-01-17,1:27 PM,eBird - Casual Observation,,0,,,1,,,,
S79431776,American Crow,Corvus brachyrhynchos,20638,16,CA-ON,Ottawa,L1924584,Ottawa--Billings Bridge,45.3892075,-75.6778702,2021-01-17,1:50 PM,eBird - Traveling Count,20,1,0.347,,2,,,,
S79427873,Black-capped Chickadee,Poecile atricapillus,21132,1,CA-ON,Ottawa,L1126342,Ottawa--Hurdman Wood,45.4098395,-75.6703949,2021-01-17,1:27 PM,eBird - Casual Observation,,0,,,1,,,,
S79834614,Mourning Dove,Zenaida macroura,2339,8,CA-ON,Ottawa,L1438036,Ottawa--Shirley's Bay (Hilda Road feeders),45.3630185,-75.8797129,2021-01-24,2:00 PM,eBird - Stationary Count,47,1,,,2,,,,
S79834614,Hairy Woodpecker,Dryobates villosus,10831,2,CA-ON,Ottawa,L1438036,Ottawa--Shirley's Bay (Hilda Road feeders),45.3630185,-75.8797129,2021-01-24,2:00 PM,eBird - Stationary Count,47,1,,,2,,,,
S79834614,American Crow,Corvus brachyrhynchos,20638,5,CA-ON,Ottawa,L1438036,Ottawa--Shirley's Bay (Hilda Road feeders),45.3630185,-75.8797129,2021-01-24,2:00 PM,eBird - Stationary Count,47,1,,,2,,,,
S79834614,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Ottawa,L1438036,Ottawa--Shirley's Bay (Hilda Road feeders),45.3630185,-75.8797129,2021-01-24,2:00 PM,eBird - Stationary Count,47,1,,,2,,,,
S79834614,White-breasted Nuthatch,Sitta carolinensis,25873,2,CA-ON,Ottawa,L1438036,Ottawa--Shirley's Bay (Hilda Road feeders),45.3630185,-75.8797129,2021-01-24,2:00 PM,eBird - Stationary Count,47,1,,,2,,,,
S79834614,Common Redpoll,Acanthis flammea,31254,30,CA-ON,Ottawa,L1438036,Ottawa--Shirley's Bay (Hilda Road feeders),45.3630185,-75.8797129,2021-01-24,2:00 PM,eBird - Stationary Count,47,1,,,2,,,,
S79834614,American Tree Sparrow,Spizelloides arborea,31839,X,CA-ON,Ottawa,L1438036,Ottawa--Shirley's Bay (Hilda Road feeders),45.3630185,-75.8797129,2021-01-24,2:00 PM,eBird - Stationary Count,47,1,,,2,,,,
S79834614,Dark-eyed Junco,Junco hyemalis,31867,1,CA-ON,Ottawa,L1438036,Ottawa--Shirley's Bay (Hilda Road feeders),45.3630185,-75.8797129,2021-01-24,2:00 PM,eBird - Stationary Count,47,1,,,2,,,,
S81385890,Downy Woodpecker,Dryobates pubescens,10805,1,CA-ON,Ottawa,L1805311,Ottawa--Stony Swamp (Lime Kiln Trail),45.2839345,-75.8207656,2021-02-14,10:34 AM,eBird - Traveling Count,96,1,4.323,,2,,,,
S81385890,Blue Jay,Cyanocitta cristata,20373,1,CA-ON,Ottawa,L1805311,Ottawa--Stony Swamp (Lime Kiln Trail),45.2839345,-75.8207656,2021-02-14,10:34 AM,eBird - Traveling Count,96,1,4.323,,2,,,,
S81385890,American Crow,Corvus brachyrhynchos,20638,2,CA-ON,Ottawa,L1805311,Ottawa--Stony Swamp (Lime Kiln Trail),45.2839345,-75.8207656,2021-02-14,10:34 AM,eBird - Traveling Count,96,1,4.323,,2,,,,
S81385890,Black-capped Chickadee,Poecile atricapillus,21132,X,CA-ON,Ottawa,L1805311,Ottawa--Stony Swamp (Lime Kiln Trail),45.2839345,-75.8207656,2021-02-14,10:34 AM,eBird - Traveling Count,96,1,4.323,,2,,,,
S81385890,Red-breasted Nuthatch,Sitta canadensis,25870,2,CA-ON,Ottawa,L1805311,Ottawa--Stony Swamp (Lime Kiln Trail),45.2839345,-75.8207656,2021-02-14,10:34 AM,eBird - Traveling Count,96,1,4.323,,2,,,,
S81385890,White-breasted Nuthatch,Sitta carolinensis,25873,3,CA-ON,Ottawa,L1805311,Ottawa--Stony Swamp (Lime Kiln Trail),45.2839345,-75.8207656,2021-02-14,10:34 AM,eBird - Traveling Count,96,1,4.323,,2,,,,
S81385890,American Tree Sparrow,Spizelloides arborea,31839,6,CA-ON,Ottawa,L1805311,Ottawa--Stony Swamp (Lime Kiln Trail),45.2839345,-75.8207656,2021-02-14,10:34 AM,eBird - Traveling Count,96,1,4.323,,2,,,,
S81385890,Dark-eyed Junco,Junco hyemalis,31867,3,CA-ON,Ottawa,L1805311,Ottawa--Stony Swamp (Lime Kiln Trail),45.2839345,-75.8207656,2021-02-14,10:34 AM,eBird - Traveling Count,96,1,4.323,,2,,,,
